robot_id,concentration,timestep,effective_msg

17965,0.0538,4325

17965,0.0538,4326

17965,0.0538,4326

36140,0.0528,4327

17965,0.0538,4328

17965,0.0538,4335

17965,0.0538,4335

17965,0.0538,4336

17965,0.0538,4337

36140,0.0528,4338

36140,0.0528,4339

17965,0.0538,4339

17965,0.0538,4340

36140,0.0528,4341

17965,0.0537,4347

17965,0.0537,4347

36140,0.0529,4353

36140,0.0529,4353

36140,0.0529,4355

36140,0.0529,4356

17965,0.0537,4360

17965,0.0537,4360

36140,0.0529,4366

36140,0.0529,4366

36140,0.0529,4367

36140,0.0529,4367

17965,0.0537,4367

17965,0.0537,4368

36140,0.0529,4368

36140,0.0529,4369

17965,0.0537,4373

17965,0.0537,4373

17965,0.0537,4374

17965,0.0537,4374

17965,0.0537,4377

17965,0.0537,4377

17965,0.0537,4382

17965,0.0537,4382

17965,0.0537,4383

17965,0.0537,4383

17965,0.0537,4384

17965,0.0537,4384

17965,0.0537,4406

17965,0.0537,4406

17965,0.0537,4409

17965,0.0537,4410

17965,0.0537,4410

17965,0.0537,4410

36140,0.0530,4411

36140,0.0530,4411

36140,0.0530,4413

36140,0.0530,4413

36140,0.0530,4414

36140,0.0530,4414

36140,0.0530,4416

36140,0.0530,4425

36140,0.0530,4425

36140,0.0530,4428

36140,0.0530,4428

36140,0.0530,4438

